GROUP	ALGO	K	C	LAMBDA	SPEARMAN_CORR	SPEARMAN_P	CONF_INT_LOWER	CONF_INT_UPPER
QB4		3	0.1	0.9	0.785714286	0.020815127	0.313597988	0.946362305
QB4		4	0.1	0.9	0.785714286	0.020815127	0.313597988	0.946362305
QB4		5	0.1	0.9	0.785714286	0.020815127	0.313597988	0.946362305
QB4		6	0.1	0.9	0.785714286	0.020815127	0.313597988	0.946362305
QB4		7	0.1	0.9	0.785714286	0.020815127	0.313597988	0.946362305
QB4		8	0.1	0.9	0.785714286	0.020815127	0.313597988	0.946362305
QB4		9	0.1	0.9	0.785714286	0.020815127	0.313597988	0.946362305
QB4		10	0.1	0.9	0.785714286	0.020815127	0.313597988	0.946362305
QB4		2	0.1	1	0.785714286	0.020815127	0.313597988	0.946362305
QB4		3	0.1	1	0.785714286	0.020815127	0.313597988	0.946362305
QB4		4	0.1	1	0.785714286	0.020815127	0.313597988	0.946362305
QB4		5	0.1	1	0.785714286	0.020815127	0.313597988	0.946362305
QB4		6	0.1	1	0.785714286	0.020815127	0.313597988	0.946362305
QB4		7	0.1	1	0.785714286	0.020815127	0.313597988	0.946362305
QB4		8	0.1	1	0.785714286	0.020815127	0.313597988	0.946362305
QB4		9	0.1	1	0.785714286	0.020815127	0.313597988	0.946362305
QB4	simrank	10	0.1	1	0.785714286	0.020815127	0.313597988	0.946362305
QB4		2	0.3	1	0.785714286	0.020815127	0.313597988	0.946362305
QB4		3	0.3	1	0.785714286	0.020815127	0.313597988	0.946362305
QB4		4	0.3	1	0.785714286	0.020815127	0.313597988	0.946362305
QB4		5	0.3	1	0.785714286	0.020815127	0.313597988	0.946362305
QB4		6	0.3	1	0.785714286	0.020815127	0.313597988	0.946362305
QB4		7	0.3	1	0.785714286	0.020815127	0.313597988	0.946362305
QB4		8	0.3	1	0.785714286	0.020815127	0.313597988	0.946362305
QB4		9	0.3	1	0.785714286	0.020815127	0.313597988	0.946362305
QB4		10	0.3	1	0.785714286	0.020815127	0.313597988	0.946362305
QB4		1	0.1	1	0.780720058	0.022214515	0.301902017	0.944996878
QB4		1	0.3	1	0.780720058	0.022214515	0.301902017	0.944996878
QB4		1	0.5	1	0.780720058	0.022214515	0.301902017	0.944996878
QB4		1	0.7	1	0.780720058	0.022214515	0.301902017	0.944996878
QB4	co-citation	1	0.9	1	0.780720058	0.022214515	0.301902017	0.944996878
QB1		2	0.7	0.1	0.778119096	0.008033138	0.395994129	0.930523847
QB1		2	0.9	0.1	0.778119096	0.008033138	0.395994129	0.930523847
QB1		2	0.3	0.2	0.778119096	0.008033138	0.395994129	0.930523847
QB1		2	0.5	0.2	0.778119096	0.008033138	0.395994129	0.930523847
QB1		2	0.7	0.2	0.778119096	0.008033138	0.395994129	0.930523847
QB1		2	0.9	0.2	0.778119096	0.008033138	0.395994129	0.930523847
QB1		1	0.1	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		2	0.1	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		3	0.1	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		4	0.1	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		5	0.1	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		6	0.1	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		7	0.1	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		8	0.1	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		9	0.1	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		10	0.1	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		1	0.3	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		2	0.3	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		3	0.3	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		4	0.3	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		5	0.3	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		6	0.3	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		7	0.3	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		8	0.3	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		9	0.3	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		10	0.3	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		1	0.5	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		2	0.5	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		3	0.5	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		4	0.5	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		5	0.5	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		6	0.5	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		7	0.5	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		8	0.5	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		9	0.5	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		10	0.5	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		1	0.7	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		2	0.7	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		3	0.7	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		4	0.7	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		5	0.7	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		6	0.7	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		7	0.7	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		8	0.7	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		9	0.7	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		10	0.7	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		1	0.9	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		2	0.9	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		3	0.9	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		4	0.9	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		6	0.9	0.3	0.778119096	0.008033138	0.395994129	0.930523847
QB1		2	0.7	0.6	0.778119096	0.008033138	0.395994129	0.930523847
QB1		2	0.9	0.6	0.778119096	0.008033138	0.395994129	0.930523847
QB1		3	0.7	0.7	0.778119096	0.008033138	0.395994129	0.930523847
QB1		5	0.7	0.7	0.778119096	0.008033138	0.395994129	0.930523847
QB1		6	0.7	0.7	0.778119096	0.008033138	0.395994129	0.930523847
QB1		7	0.7	0.7	0.778119096	0.008033138	0.395994129	0.930523847
QB1		8	0.7	0.7	0.778119096	0.008033138	0.395994129	0.930523847
QB1		9	0.7	0.7	0.778119096	0.008033138	0.395994129	0.930523847
QB1		10	0.7	0.7	0.778119096	0.008033138	0.395994129	0.930523847
QB1		3	0.9	0.7	0.778119096	0.008033138	0.395994129	0.930523847
QB1		4	0.9	0.7	0.778119096	0.008033138	0.395994129	0.930523847
QB1		5	0.9	0.7	0.778119096	0.008033138	0.395994129	0.930523847
QB1		6	0.9	0.7	0.778119096	0.008033138	0.395994129	0.930523847
QB1		7	0.9	0.7	0.778119096	0.008033138	0.395994129	0.930523847
QB1		8	0.9	0.7	0.778119096	0.008033138	0.395994129	0.930523847
QB1		9	0.9	0.7	0.778119096	0.008033138	0.395994129	0.930523847
QB1		10	0.9	0.7	0.778119096	0.008033138	0.395994129	0.930523847
QA1		2	0.3	0.8	0.778119096	0.008033138	0.395994129	0.930523847
QA1		3	0.3	0.8	0.778119096	0.008033138	0.395994129	0.930523847
QA1		4	0.3	0.8	0.778119096	0.008033138	0.395994129	0.930523847
QA1		5	0.3	0.8	0.778119096	0.008033138	0.395994129	0.930523847
QA1		6	0.3	0.8	0.778119096	0.008033138	0.395994129	0.930523847
QA1		7	0.3	0.8	0.778119096	0.008033138	0.395994129	0.930523847
QA1		8	0.3	0.8	0.778119096	0.008033138	0.395994129	0.930523847
QA1		9	0.3	0.8	0.778119096	0.008033138	0.395994129	0.930523847
QA1		10	0.3	0.8	0.778119096	0.008033138	0.395994129	0.930523847
QB1		2	0.1	1	0.77204004	0.008879537	0.383078055	0.928452336
QB1		2	0.3	1	0.77204004	0.008879537	0.383078055	0.928452336
QB1		2	0.5	1	0.77204004	0.008879537	0.383078055	0.928452336
QB1		2	0.7	1	0.77204004	0.008879537	0.383078055	0.928452336
QB1		2	0.9	1	0.77204004	0.008879537	0.383078055	0.928452336
QB1		1	0.1	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		2	0.1	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		3	0.1	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		4	0.1	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		5	0.1	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		6	0.1	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		7	0.1	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		8	0.1	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		9	0.1	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		10	0.1	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		1	0.3	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		2	0.3	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		3	0.3	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		4	0.3	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		5	0.3	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		6	0.3	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		7	0.3	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		8	0.3	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		9	0.3	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		10	0.3	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		1	0.5	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		2	0.5	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		3	0.5	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		4	0.5	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		5	0.5	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		6	0.5	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		7	0.5	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		8	0.5	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		9	0.5	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		10	0.5	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		1	0.7	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		2	0.7	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		3	0.7	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		4	0.7	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		5	0.7	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		6	0.7	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		7	0.7	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		8	0.7	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		9	0.7	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		10	0.7	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		1	0.9	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		2	0.9	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		3	0.9	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		4	0.9	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		5	0.9	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		6	0.9	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		7	0.9	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		8	0.9	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		9	0.9	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		10	0.9	0.4	0.765960985	0.00978704	0.370312309	0.926371049
QB1		1	0.1	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		2	0.1	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		3	0.1	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		4	0.1	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		5	0.1	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		6	0.1	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		7	0.1	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		8	0.1	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		9	0.1	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1	prank	10	0.1	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		1	0.3	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		2	0.3	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		3	0.3	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		4	0.3	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		5	0.3	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		6	0.3	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		7	0.3	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		8	0.3	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		9	0.3	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		10	0.3	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		1	0.5	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		2	0.5	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		3	0.5	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		4	0.5	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		5	0.5	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		6	0.5	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		7	0.5	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		8	0.5	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		9	0.5	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1	prank	10	0.5	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		1	0.7	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		2	0.7	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		3	0.7	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		4	0.7	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		5	0.7	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		6	0.7	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		7	0.7	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		8	0.7	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		9	0.7	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		10	0.7	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1	amsler	1	0.9	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		2	0.9	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		3	0.9	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		4	0.9	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		5	0.9	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		6	0.9	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		7	0.9	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		8	0.9	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		9	0.9	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1	prank	10	0.9	0.5	0.765960985	0.00978704	0.370312309	0.926371049
QB1		1	0.1	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		2	0.1	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		3	0.1	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		4	0.1	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		5	0.1	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		6	0.1	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		7	0.1	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		8	0.1	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		9	0.1	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		10	0.1	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		1	0.3	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		2	0.3	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		3	0.3	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		4	0.3	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		5	0.3	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		6	0.3	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		7	0.3	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		8	0.3	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		9	0.3	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		10	0.3	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		1	0.5	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		2	0.5	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		3	0.5	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		4	0.5	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		5	0.5	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		6	0.5	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		7	0.5	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		8	0.5	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		9	0.5	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		10	0.5	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		1	0.7	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		3	0.7	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		4	0.7	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		5	0.7	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		6	0.7	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		7	0.7	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		8	0.7	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		9	0.7	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		10	0.7	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		1	0.9	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		3	0.9	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QA1		4	0.9	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		4	0.9	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QA1		5	0.9	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		5	0.9	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QA1		6	0.9	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		6	0.9	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QA1		7	0.9	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		7	0.9	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QA1		8	0.9	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		8	0.9	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QA1		9	0.9	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		9	0.9	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QA1		10	0.9	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		10	0.9	0.6	0.765960985	0.00978704	0.370312309	0.926371049
QB1		1	0.1	1	0.765201975	0.009904756	0.368728847	0.926110497
QB1		1	0.3	1	0.765201975	0.009904756	0.368728847	0.926110497
QB1		1	0.5	1	0.765201975	0.009904756	0.368728847	0.926110497
QB1		1	0.7	1	0.765201975	0.009904756	0.368728847	0.926110497
QB1	co-citation	1	0.9	1	0.765201975	0.009904756	0.368728847	0.926110497
QA4		3	0.7	0.1	0.761904762	0.028004939	0.259095987	0.939800818
QA4		3	0.9	0.1	0.761904762	0.028004939	0.259095987	0.939800818
QB4		2	0.5	0.2	0.761904762	0.028004939	0.259095987	0.939800818
QB4		4	0.5	0.2	0.761904762	0.028004939	0.259095987	0.939800818
QB4		5	0.5	0.2	0.761904762	0.028004939	0.259095987	0.939800818
QB4		6	0.5	0.2	0.761904762	0.028004939	0.259095987	0.939800818
QB4		7	0.5	0.2	0.761904762	0.028004939	0.259095987	0.939800818
QB4		8	0.5	0.2	0.761904762	0.028004939	0.259095987	0.939800818
QB4		9	0.5	0.2	0.761904762	0.028004939	0.259095987	0.939800818
QB4		10	0.5	0.2	0.761904762	0.028004939	0.259095987	0.939800818
QB4		2	0.7	0.2	0.761904762	0.028004939	0.259095987	0.939800818
QB4		2	0.5	0.3	0.761904762	0.028004939	0.259095987	0.939800818
QB4		4	0.5	0.3	0.761904762	0.028004939	0.259095987	0.939800818
QB4		6	0.5	0.3	0.761904762	0.028004939	0.259095987	0.939800818
QB4		7	0.5	0.3	0.761904762	0.028004939	0.259095987	0.939800818
QB4		8	0.5	0.3	0.761904762	0.028004939	0.259095987	0.939800818
QB4		9	0.5	0.3	0.761904762	0.028004939	0.259095987	0.939800818
QB4		10	0.5	0.3	0.761904762	0.028004939	0.259095987	0.939800818
QA4		3	0.7	0.3	0.761904762	0.028004939	0.259095987	0.939800818
QB4		3	0.7	0.3	0.761904762	0.028004939	0.259095987	0.939800818
QA4		4	0.5	0.4	0.761904762	0.028004939	0.259095987	0.939800818
QA4		5	0.5	0.4	0.761904762	0.028004939	0.259095987	0.939800818
QA4		6	0.5	0.4	0.761904762	0.028004939	0.259095987	0.939800818
QA4		7	0.5	0.4	0.761904762	0.028004939	0.259095987	0.939800818
QA4		8	0.5	0.4	0.761904762	0.028004939	0.259095987	0.939800818
QA4		9	0.5	0.4	0.761904762	0.028004939	0.259095987	0.939800818
QA4		10	0.5	0.4	0.761904762	0.028004939	0.259095987	0.939800818
QA4		3	0.7	0.4	0.761904762	0.028004939	0.259095987	0.939800818
QA4		3	0.9	0.4	0.761904762	0.028004939	0.259095987	0.939800818
QB4		1	0.1	0.5	0.761904762	0.028004939	0.259095987	0.939800818
QB4		2	0.1	0.5	0.761904762	0.028004939	0.259095987	0.939800818
QB4		3	0.1	0.5	0.761904762	0.028004939	0.259095987	0.939800818
QB4		4	0.1	0.5	0.761904762	0.028004939	0.259095987	0.939800818
QB4		5	0.1	0.5	0.761904762	0.028004939	0.259095987	0.939800818
QB4		6	0.1	0.5	0.761904762	0.028004939	0.259095987	0.939800818
QB4		7	0.1	0.5	0.761904762	0.028004939	0.259095987	0.939800818
QB4		8	0.1	0.5	0.761904762	0.028004939	0.259095987	0.939800818
QB4		9	0.1	0.5	0.761904762	0.028004939	0.259095987	0.939800818
QB4	prank	10	0.1	0.5	0.761904762	0.028004939	0.259095987	0.939800818
QB4		1	0.3	0.5	0.761904762	0.028004939	0.259095987	0.939800818
QB4		1	0.5	0.5	0.761904762	0.028004939	0.259095987	0.939800818
QB4		1	0.7	0.5	0.761904762	0.028004939	0.259095987	0.939800818
QA4		4	0.7	0.5	0.761904762	0.028004939	0.259095987	0.939800818
QA4		5	0.7	0.5	0.761904762	0.028004939	0.259095987	0.939800818
QA4		6	0.7	0.5	0.761904762	0.028004939	0.259095987	0.939800818
QA4		7	0.7	0.5	0.761904762	0.028004939	0.259095987	0.939800818
QA4		8	0.7	0.5	0.761904762	0.028004939	0.259095987	0.939800818
QA4		9	0.7	0.5	0.761904762	0.028004939	0.259095987	0.939800818
QA4		10	0.7	0.5	0.761904762	0.028004939	0.259095987	0.939800818
QB4	amsler	1	0.9	0.5	0.761904762	0.028004939	0.259095987	0.939800818
QB4		1	0.1	0.6	0.761904762	0.028004939	0.259095987	0.939800818
QB4		2	0.1	0.6	0.761904762	0.028004939	0.259095987	0.939800818
QB4		3	0.1	0.6	0.761904762	0.028004939	0.259095987	0.939800818
QB4		4	0.1	0.6	0.761904762	0.028004939	0.259095987	0.939800818
QB4		5	0.1	0.6	0.761904762	0.028004939	0.259095987	0.939800818
QB4		6	0.1	0.6	0.761904762	0.028004939	0.259095987	0.939800818
QB4		7	0.1	0.6	0.761904762	0.028004939	0.259095987	0.939800818
QB4		8	0.1	0.6	0.761904762	0.028004939	0.259095987	0.939800818
QB4		9	0.1	0.6	0.761904762	0.028004939	0.259095987	0.939800818
QB4		10	0.1	0.6	0.761904762	0.028004939	0.259095987	0.939800818
QB4		1	0.3	0.6	0.761904762	0.028004939	0.259095987	0.939800818
QB4		1	0.5	0.6	0.761904762	0.028004939	0.259095987	0.939800818
QB4		1	0.7	0.6	0.761904762	0.028004939	0.259095987	0.939800818
QB4		1	0.9	0.6	0.761904762	0.028004939	0.259095987	0.939800818
QB4		1	0.1	0.7	0.761904762	0.028004939	0.259095987	0.939800818
QB4		2	0.1	0.7	0.761904762	0.028004939	0.259095987	0.939800818
QB4		3	0.1	0.7	0.761904762	0.028004939	0.259095987	0.939800818
QB4		4	0.1	0.7	0.761904762	0.028004939	0.259095987	0.939800818
QB4		5	0.1	0.7	0.761904762	0.028004939	0.259095987	0.939800818
QB4		6	0.1	0.7	0.761904762	0.028004939	0.259095987	0.939800818
QB4		7	0.1	0.7	0.761904762	0.028004939	0.259095987	0.939800818
QB4		8	0.1	0.7	0.761904762	0.028004939	0.259095987	0.939800818
QB4		9	0.1	0.7	0.761904762	0.028004939	0.259095987	0.939800818
QB4		10	0.1	0.7	0.761904762	0.028004939	0.259095987	0.939800818
QB4		1	0.3	0.7	0.761904762	0.028004939	0.259095987	0.939800818
QB4		1	0.5	0.7	0.761904762	0.028004939	0.259095987	0.939800818
QB4		1	0.7	0.7	0.761904762	0.028004939	0.259095987	0.939800818
QB4		1	0.9	0.7	0.761904762	0.028004939	0.259095987	0.939800818
QA4		2	0.9	0.7	0.761904762	0.028004939	0.259095987	0.939800818
QAB5		2	0.5	0.6	0.75	0.019942126	0.292635702	0.928094
QAB5		3	0.5	0.6	0.75	0.019942126	0.292635702	0.928094
QAB5		4	0.5	0.6	0.75	0.019942126	0.292635702	0.928094
QAB5		5	0.5	0.6	0.75	0.019942126	0.292635702	0.928094
QAB5		6	0.5	0.6	0.75	0.019942126	0.292635702	0.928094
QAB5		7	0.5	0.6	0.75	0.019942126	0.292635702	0.928094
QAB5		8	0.5	0.6	0.75	0.019942126	0.292635702	0.928094
QAB5		9	0.5	0.6	0.75	0.019942126	0.292635702	0.928094
QAB5		10	0.5	0.6	0.75	0.019942126	0.292635702	0.928094
QAB5		2	0.7	0.6	0.75	0.019942126	0.292635702	0.928094
QAB5		3	0.7	0.6	0.75	0.019942126	0.292635702	0.928094
QAB5		4	0.7	0.6	0.75	0.019942126	0.292635702	0.928094
QAB5		5	0.7	0.6	0.75	0.019942126	0.292635702	0.928094
QAB5		6	0.7	0.6	0.75	0.019942126	0.292635702	0.928094
QAB5		7	0.7	0.6	0.75	0.019942126	0.292635702	0.928094
QAB5		8	0.7	0.6	0.75	0.019942126	0.292635702	0.928094
