ALGO	QUESTION	K	C	L	W_MEAN_RHO	CONF_INT_GAP	RHO_LOWER	RHO_UPPER	ST_DEV	ST_ERR	Z_SCORE	COMB_P	RHO_RANGE
	ALL	0	0.1	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA - NA
	ALL	1	0.1	0.7	0.71592975	0.064153053	0.651776697	0.780082803	0.073189075	0.032731149	21.87304032	4.69E-106	0.619 - 0.821
	ALL	2	0.1	0.7	0.711696946	0.069350059	0.642346887	0.781047005	0.079118085	0.035382683	20.11427297	5.53E-90	0.595 - 0.821
	ALL	3	0.1	0.7	0.711696946	0.069350059	0.642346887	0.781047005	0.079118085	0.035382683	20.11427297	5.53E-90	0.595 - 0.821
	ALL	4	0.1	0.7	0.711696946	0.069350059	0.642346887	0.781047005	0.079118085	0.035382683	20.11427297	5.53E-90	0.595 - 0.821
	ALL	5	0.1	0.7	0.711696946	0.069350059	0.642346887	0.781047005	0.079118085	0.035382683	20.11427297	5.53E-90	0.595 - 0.821
	ALL	6	0.1	0.7	0.711696946	0.069350059	0.642346887	0.781047005	0.079118085	0.035382683	20.11427297	5.53E-90	0.595 - 0.821
	ALL	7	0.1	0.7	0.711696946	0.069350059	0.642346887	0.781047005	0.079118085	0.035382683	20.11427297	5.53E-90	0.595 - 0.821
	ALL	8	0.1	0.7	0.711696946	0.069350059	0.642346887	0.781047005	0.079118085	0.035382683	20.11427297	5.53E-90	0.595 - 0.821
	ALL	9	0.1	0.7	0.711696946	0.069350059	0.642346887	0.781047005	0.079118085	0.035382683	20.11427297	5.53E-90	0.595 - 0.821
	ALL	10	0.1	0.7	0.711696946	0.069350059	0.642346887	0.781047005	0.079118085	0.035382683	20.11427297	5.53E-90	0.595 - 0.821
	ALL	0	0.3	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA - NA
	ALL	1	0.3	0.7	0.71592975	0.064153053	0.651776697	0.780082803	0.073189075	0.032731149	21.87304032	4.69E-106	0.619 - 0.821
	ALL	2	0.3	0.7	0.739347533	0.079748887	0.659598645	0.81909642	0.090981599	0.040688208	18.17105179	8.75E-74	0.595 - 0.857
	ALL	3	0.3	0.7	0.760511554	0.057139237	0.703372317	0.817650792	0.065187357	0.029152672	26.08719882	5.09E-150	0.683 - 0.857
	ALL	4	0.3	0.7	0.760511554	0.057139237	0.703372317	0.817650792	0.065187357	0.029152672	26.08719882	5.09E-150	0.683 - 0.857
	ALL	5	0.3	0.7	0.760511554	0.057139237	0.703372317	0.817650792	0.065187357	0.029152672	26.08719882	5.09E-150	0.683 - 0.857
	ALL	6	0.3	0.7	0.760511554	0.057139237	0.703372317	0.817650792	0.065187357	0.029152672	26.08719882	5.09E-150	0.683 - 0.857
	ALL	7	0.3	0.7	0.760511554	0.057139237	0.703372317	0.817650792	0.065187357	0.029152672	26.08719882	5.09E-150	0.683 - 0.857
	ALL	8	0.3	0.7	0.760511554	0.057139237	0.703372317	0.817650792	0.065187357	0.029152672	26.08719882	5.09E-150	0.683 - 0.857
	ALL	9	0.3	0.7	0.760511554	0.057139237	0.703372317	0.817650792	0.065187357	0.029152672	26.08719882	5.09E-150	0.683 - 0.857
	ALL	10	0.3	0.7	0.760511554	0.057139237	0.703372317	0.817650792	0.065187357	0.029152672	26.08719882	5.09E-150	0.683 - 0.857
	ALL	0	0.5	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA - NA
	ALL	1	0.5	0.7	0.71592975	0.064153053	0.651776697	0.780082803	0.073189075	0.032731149	21.87304032	4.69E-106	0.619 - 0.821
	ALL	2	0.5	0.7	0.768977163	0.069112917	0.699864246	0.838090079	0.078847541	0.035261692	21.80772145	1.96E-105	0.683 - 0.905
	ALL	3	0.5	0.7	0.768977163	0.069112917	0.699864246	0.838090079	0.078847541	0.035261692	21.80772145	1.96E-105	0.683 - 0.905
	ALL	4	0.5	0.7	0.772310496	0.066121583	0.706188913	0.838432079	0.075434874	0.033735501	22.89310854	5.44E-116	0.7 - 0.905
	ALL	5	0.5	0.7	0.772310496	0.066121583	0.706188913	0.838432079	0.075434874	0.033735501	22.89310854	5.44E-116	0.7 - 0.905
	ALL	6	0.5	0.7	0.772310496	0.066121583	0.706188913	0.838432079	0.075434874	0.033735501	22.89310854	5.44E-116	0.7 - 0.905
	ALL	7	0.5	0.7	0.772310496	0.066121583	0.706188913	0.838432079	0.075434874	0.033735501	22.89310854	5.44E-116	0.7 - 0.905
	ALL	8	0.5	0.7	0.772310496	0.066121583	0.706188913	0.838432079	0.075434874	0.033735501	22.89310854	5.44E-116	0.7 - 0.905
	ALL	9	0.5	0.7	0.772310496	0.066121583	0.706188913	0.838432079	0.075434874	0.033735501	22.89310854	5.44E-116	0.7 - 0.905
	ALL	10	0.5	0.7	0.772310496	0.066121583	0.706188913	0.838432079	0.075434874	0.033735501	22.89310854	5.44E-116	0.7 - 0.905
	ALL	0	0.7	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA - NA
	ALL	1	0.7	0.7	0.71592975	0.064153053	0.651776697	0.780082803	0.073189075	0.032731149	21.87304032	4.69E-106	0.619 - 0.821
	ALL	2	0.7	0.7	0.78852131	0.063340264	0.725181047	0.851861574	0.072261804	0.032316461	24.39998946	1.71E-131	0.7 - 0.905
	ALL	3	0.7	0.7	0.795996219	0.055844029	0.74015219	0.851840248	0.063709717	0.028491852	27.93767945	9.31E-172	0.7 - 0.905
	ALL	4	0.7	0.7	0.805452527	0.055670908	0.749781619	0.861123436	0.063512212	0.028403525	28.35748507	6.77E-177	0.7 - 0.905
	ALL	5	0.7	0.7	0.795996219	0.055844029	0.74015219	0.851840248	0.063709717	0.028491852	27.93767945	9.31E-172	0.7 - 0.905
	ALL	6	0.7	0.7	0.795996219	0.055844029	0.74015219	0.851840248	0.063709717	0.028491852	27.93767945	9.31E-172	0.7 - 0.905
	ALL	7	0.7	0.7	0.795996219	0.055844029	0.74015219	0.851840248	0.063709717	0.028491852	27.93767945	9.31E-172	0.7 - 0.905
	ALL	8	0.7	0.7	0.795996219	0.055844029	0.74015219	0.851840248	0.063709717	0.028491852	27.93767945	9.31E-172	0.7 - 0.905
	ALL	9	0.7	0.7	0.795996219	0.055844029	0.74015219	0.851840248	0.063709717	0.028491852	27.93767945	9.31E-172	0.7 - 0.905
	ALL	10	0.7	0.7	0.795996219	0.055844029	0.74015219	0.851840248	0.063709717	0.028491852	27.93767945	9.31E-172	0.7 - 0.905
	ALL	0	0.9	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA - NA
	ALL	1	0.9	0.7	0.71592975	0.064153053	0.651776697	0.780082803	0.073189075	0.032731149	21.87304032	4.69E-106	0.619 - 0.821
	ALL	2	0.9	0.7	0.796986919	0.057453929	0.73953299	0.854440848	0.065546373	0.029313229	27.18864293	8.85E-163	0.7 - 0.905
	ALL	3	0.9	0.7	0.795996219	0.055844029	0.74015219	0.851840248	0.063709717	0.028491852	27.93767945	9.31E-172	0.7 - 0.905
	ALL	4	0.9	0.7	0.789329552	0.065104199	0.724225353	0.854433751	0.074274191	0.033216428	23.76322806	8.02E-125	0.667 - 0.905
	ALL	5	0.9	0.7	0.797795161	0.077426318	0.720368843	0.875221479	0.088331893	0.039503223	20.19569775	1.07E-90	0.667 - 0.952
	ALL	6	0.9	0.7	0.797795161	0.077426318	0.720368843	0.875221479	0.088331893	0.039503223	20.19569775	1.07E-90	0.667 - 0.952
	ALL	7	0.9	0.7	0.797795161	0.077426318	0.720368843	0.875221479	0.088331893	0.039503223	20.19569775	1.07E-90	0.667 - 0.952
	ALL	8	0.9	0.7	0.797795161	0.077426318	0.720368843	0.875221479	0.088331893	0.039503223	20.19569775	1.07E-90	0.667 - 0.952
	ALL	9	0.9	0.7	0.797795161	0.077426318	0.720368843	0.875221479	0.088331893	0.039503223	20.19569775	1.07E-90	0.667 - 0.952
	ALL	10	0.9	0.7	0.797795161	0.077426318	0.720368843	0.875221479	0.088331893	0.039503223	20.19569775	1.07E-90	0.667 - 0.952
	ALL	0	0.1	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA - NA
	ALL	1	0.1	0.8	0.699985843	0.074867121	0.625118722	0.774852965	0.085412231	0.038197511	18.3254308	5.19E-75	0.6 - 0.833
	ALL	2	0.1	0.8	0.733848277	0.069632669	0.664215608	0.803480947	0.079440501	0.035526872	20.65614653	8.60E-95	0.6 - 0.833
	ALL	3	0.1	0.8	0.733848277	0.069632669	0.664215608	0.803480947	0.079440501	0.035526872	20.65614653	8.60E-95	0.6 - 0.833
	ALL	4	0.1	0.8	0.733848277	0.069632669	0.664215608	0.803480947	0.079440501	0.035526872	20.65614653	8.60E-95	0.6 - 0.833
	ALL	5	0.1	0.8	0.733848277	0.069632669	0.664215608	0.803480947	0.079440501	0.035526872	20.65614653	8.60E-95	0.6 - 0.833
	ALL	6	0.1	0.8	0.733848277	0.069632669	0.664215608	0.803480947	0.079440501	0.035526872	20.65614653	8.60E-95	0.6 - 0.833
	ALL	7	0.1	0.8	0.733848277	0.069632669	0.664215608	0.803480947	0.079440501	0.035526872	20.65614653	8.60E-95	0.6 - 0.833
	ALL	8	0.1	0.8	0.733848277	0.069632669	0.664215608	0.803480947	0.079440501	0.035526872	20.65614653	8.60E-95	0.6 - 0.833
	ALL	9	0.1	0.8	0.733848277	0.069632669	0.664215608	0.803480947	0.079440501	0.035526872	20.65614653	8.60E-95	0.6 - 0.833
	ALL	10	0.1	0.8	0.733848277	0.069632669	0.664215608	0.803480947	0.079440501	0.035526872	20.65614653	8.60E-95	0.6 - 0.833
	ALL	0	0.3	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA - NA
	ALL	1	0.3	0.8	0.699985843	0.074867121	0.625118722	0.774852965	0.085412231	0.038197511	18.3254308	5.19E-75	0.6 - 0.833
	ALL	2	0.3	0.8	0.7573539	0.080402284	0.676951616	0.837756183	0.091727027	0.041021573	18.46233182	4.15E-76	0.6 - 0.857
	ALL	3	0.3	0.8	0.761406603	0.083538788	0.677867815	0.844945391	0.09530531	0.042621831	17.86423984	2.24E-71	0.6 - 0.857
	ALL	4	0.3	0.8	0.761406603	0.083538788	0.677867815	0.844945391	0.09530531	0.042621831	17.86423984	2.24E-71	0.6 - 0.857
	ALL	5	0.3	0.8	0.761406603	0.083538788	0.677867815	0.844945391	0.09530531	0.042621831	17.86423984	2.24E-71	0.6 - 0.857
	ALL	6	0.3	0.8	0.761406603	0.083538788	0.677867815	0.844945391	0.09530531	0.042621831	17.86423984	2.24E-71	0.6 - 0.857
	ALL	7	0.3	0.8	0.761406603	0.083538788	0.677867815	0.844945391	0.09530531	0.042621831	17.86423984	2.24E-71	0.6 - 0.857
	ALL	8	0.3	0.8	0.761406603	0.083538788	0.677867815	0.844945391	0.09530531	0.042621831	17.86423984	2.24E-71	0.6 - 0.857
	ALL	9	0.3	0.8	0.761406603	0.083538788	0.677867815	0.844945391	0.09530531	0.042621831	17.86423984	2.24E-71	0.6 - 0.857
	ALL	10	0.3	0.8	0.761406603	0.083538788	0.677867815	0.844945391	0.09530531	0.042621831	17.86423984	2.24E-71	0.6 - 0.857
	ALL	0	0.5	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA - NA
	ALL	1	0.5	0.8	0.699985843	0.074867121	0.625118722	0.774852965	0.085412231	0.038197511	18.3254308	5.19E-75	0.6 - 0.833
	ALL	2	0.5	0.8	0.798153298	0.090465235	0.707688063	0.888618532	0.103207354	0.046155732	17.29261484	5.35E-67	0.633 - 0.905
	ALL	3	0.5	0.8	0.801215301	0.074941626	0.726273675	0.876156927	0.08549723	0.038235524	20.95473598	1.70E-97	0.633 - 0.857
	ALL	4	0.5	0.8	0.801215301	0.074941626	0.726273675	0.876156927	0.08549723	0.038235524	20.95473598	1.70E-97	0.633 - 0.857
	ALL	5	0.5	0.8	0.801215301	0.074941626	0.726273675	0.876156927	0.08549723	0.038235524	20.95473598	1.70E-97	0.633 - 0.857
	ALL	6	0.5	0.8	0.801215301	0.074941626	0.726273675	0.876156927	0.08549723	0.038235524	20.95473598	1.70E-97	0.633 - 0.857
	ALL	7	0.5	0.8	0.801215301	0.074941626	0.726273675	0.876156927	0.08549723	0.038235524	20.95473598	1.70E-97	0.633 - 0.857
	ALL	8	0.5	0.8	0.801215301	0.074941626	0.726273675	0.876156927	0.08549723	0.038235524	20.95473598	1.70E-97	0.633 - 0.857
	ALL	9	0.5	0.8	0.801215301	0.074941626	0.726273675	0.876156927	0.08549723	0.038235524	20.95473598	1.70E-97	0.633 - 0.857
	ALL	10	0.5	0.8	0.801215301	0.074941626	0.726273675	0.876156927	0.08549723	0.038235524	20.95473598	1.70E-97	0.633 - 0.857
	ALL	0	0.7	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA - NA
	ALL	1	0.7	0.8	0.699985843	0.074867121	0.625118722	0.774852965	0.085412231	0.038197511	18.3254308	5.19E-75	0.6 - 0.833
	ALL	2	0.7	0.8	0.808153298	0.07719195	0.730961347	0.885345248	0.088064515	0.039383648	20.52002123	1.43E-93	0.683 - 0.905
	ALL	3	0.7	0.8	0.806347576	0.086809418	0.719538158	0.893156994	0.099036612	0.044290519	18.20587312	4.64E-74	0.617 - 0.905
	ALL	4	0.7	0.8	0.811751181	0.089362878	0.722388304	0.901114059	0.101949729	0.045593305	17.80417505	6.56E-71	0.617 - 0.905
	ALL	5	0.7	0.8	0.82021679	0.097212798	0.723003992	0.917429588	0.110905319	0.049598366	16.53717353	1.98E-61	0.617 - 0.952
	ALL	6	0.7	0.8	0.82021679	0.097212798	0.723003992	0.917429588	0.110905319	0.049598366	16.53717353	1.98E-61	0.617 - 0.952
	ALL	7	0.7	0.8	0.82021679	0.097212798	0.723003992	0.917429588	0.110905319	0.049598366	16.53717353	1.98E-61	0.617 - 0.952
	ALL	8	0.7	0.8	0.82021679	0.097212798	0.723003992	0.917429588	0.110905319	0.049598366	16.53717353	1.98E-61	0.617 - 0.952
	ALL	9	0.7	0.8	0.82021679	0.097212798	0.723003992	0.917429588	0.110905319	0.049598366	16.53717353	1.98E-61	0.617 - 0.952
	ALL	10	0.7	0.8	0.82021679	0.097212798	0.723003992	0.917429588	0.110905319	0.049598366	16.53717353	1.98E-61	0.617 - 0.952
	ALL	0	0.9	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA - NA
	ALL	1	0.9	0.8	0.699985843	0.074867121	0.625118722	0.774852965	0.085412231	0.038197511	18.3254308	5.19E-75	0.6 - 0.833
	ALL	2	0.9	0.8	0.804819964	0.08143764	0.723382324	0.886257605	0.092908214	0.041549817	19.37000043	1.38E-83	0.667 - 0.905
	ALL	3	0.9	0.8	0.829045989	0.079356926	0.749689064	0.908402915	0.090534429	0.040488227	20.47622344	3.51E-93	0.667 - 0.952
	ALL	4	0.9	0.8	0.825983985	0.072659763	0.753324223	0.898643748	0.082893964	0.037071308	22.28095091	5.65E-110	0.667 - 0.905
	ALL	5	0.9	0.8	0.824449594	0.09718253	0.727267064	0.921632124	0.110870787	0.049582924	16.62769227	4.39E-62	0.617 - 0.952
	ALL	6	0.9	0.8	0.824449594	0.09718253	0.727267064	0.921632124	0.110870787	0.049582924	16.62769227	4.39E-62	0.617 - 0.952
	ALL	7	0.9	0.8	0.824449594	0.09718253	0.727267064	0.921632124	0.110870787	0.049582924	16.62769227	4.39E-62	0.617 - 0.952
	ALL	8	0.9	0.8	0.824449594	0.09718253	0.727267064	0.921632124	0.110870787	0.049582924	16.62769227	4.39E-62	0.617 - 0.952
	ALL	9	0.9	0.8	0.824449594	0.09718253	0.727267064	0.921632124	0.110870787	0.049582924	16.62769227	4.39E-62	0.617 - 0.952
	ALL	10	0.9	0.8	0.824449594	0.09718253	0.727267064	0.921632124	0.110870787	0.049582924	16.62769227	4.39E-62	0.617 - 0.952
	ALL	0	0.1	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA - NA
	ALL	1	0.1	0.9	0.70791115	0.083866848	0.624044302	0.791777998	0.095679578	0.042789208	16.54415167	1.76E-61	0.595 - 0.815
	ALL	2	0.1	0.9	0.746006388	0.07053679	0.675469598	0.816543178	0.080471968	0.035988158	20.72921824	1.89E-95	0.6 - 0.815
	ALL	3	0.1	0.9	0.746006388	0.07053679	0.675469598	0.816543178	0.080471968	0.035988158	20.72921824	1.89E-95	0.6 - 0.815
	ALL	4	0.1	0.9	0.746006388	0.07053679	0.675469598	0.816543178	0.080471968	0.035988158	20.72921824	1.89E-95	0.6 - 0.815
	ALL	5	0.1	0.9	0.746006388	0.07053679	0.675469598	0.816543178	0.080471968	0.035988158	20.72921824	1.89E-95	0.6 - 0.815
	ALL	6	0.1	0.9	0.746006388	0.07053679	0.675469598	0.816543178	0.080471968	0.035988158	20.72921824	1.89E-95	0.6 - 0.815
	ALL	7	0.1	0.9	0.746006388	0.07053679	0.675469598	0.816543178	0.080471968	0.035988158	20.72921824	1.89E-95	0.6 - 0.815
	ALL	8	0.1	0.9	0.746006388	0.07053679	0.675469598	0.816543178	0.080471968	0.035988158	20.72921824	1.89E-95	0.6 - 0.815
	ALL	9	0.1	0.9	0.746006388	0.07053679	0.675469598	0.816543178	0.080471968	0.035988158	20.72921824	1.89E-95	0.6 - 0.815
	ALL	10	0.1	0.9	0.746006388	0.07053679	0.675469598	0.816543178	0.080471968	0.035988158	20.72921824	1.89E-95	0.6 - 0.815
	ALL	0	0.3	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA - NA
	ALL	1	0.3	0.9	0.70791115	0.083866848	0.624044302	0.791777998	0.095679578	0.042789208	16.54415167	1.76E-61	0.595 - 0.815
	ALL	2	0.3	0.9	0.772934215	0.077744101	0.695190114	0.850678316	0.088694436	0.039665358	19.48637953	1.43E-84	0.6 - 0.857
	ALL	3	0.3	0.9	0.801663342	0.093269144	0.708394198	0.894932485	0.106406197	0.047586298	16.84651632	1.11E-63	0.6 - 0.905
	ALL	4	0.3	0.9	0.801663342	0.093269144	0.708394198	0.894932485	0.106406197	0.047586298	16.84651632	1.11E-63	0.6 - 0.905
	ALL	5	0.3	0.9	0.801663342	0.093269144	0.708394198	0.894932485	0.106406197	0.047586298	16.84651632	1.11E-63	0.6 - 0.905
	ALL	6	0.3	0.9	0.801663342	0.093269144	0.708394198	0.894932485	0.106406197	0.047586298	16.84651632	1.11E-63	0.6 - 0.905
	ALL	7	0.3	0.9	0.801663342	0.093269144	0.708394198	0.894932485	0.106406197	0.047586298	16.84651632	1.11E-63	0.6 - 0.905
	ALL	8	0.3	0.9	0.801663342	0.093269144	0.708394198	0.894932485	0.106406197	0.047586298	16.84651632	1.11E-63	0.6 - 0.905
	ALL	9	0.3	0.9	0.801663342	0.093269144	0.708394198	0.894932485	0.106406197	0.047586298	16.84651632	1.11E-63	0.6 - 0.905
	ALL	10	0.3	0.9	0.801663342	0.093269144	0.708394198	0.894932485	0.106406197	0.047586298	16.84651632	1.11E-63	0.6 - 0.905
	ALL	0	0.5	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA - NA
	ALL	1	0.5	0.9	0.70791115	0.083866848	0.624044302	0.791777998	0.095679578	0.042789208	16.54415167	1.76E-61	0.595 - 0.815
	ALL	2	0.5	0.9	0.786443227	0.084541648	0.701901579	0.870984875	0.096449424	0.043133494	18.23277359	2.84E-74	0.6 - 0.863
	ALL	3	0.5	0.9	0.805716045	0.0941365	0.711579545	0.899852546	0.107395721	0.048028827	16.77567624	3.68E-63	0.6 - 0.905
	ALL	4	0.5	0.9	0.805716045	0.0941365	0.711579545	0.899852546	0.107395721	0.048028827	16.77567624	3.68E-63	0.6 - 0.905
	ALL	5	0.5	0.9	0.805716045	0.0941365	0.711579545	0.899852546	0.107395721	0.048028827	16.77567624	3.68E-63	0.6 - 0.905
	ALL	6	0.5	0.9	0.805716045	0.0941365	0.711579545	0.899852546	0.107395721	0.048028827	16.77567624	3.68E-63	0.6 - 0.905
	ALL	7	0.5	0.9	0.805716045	0.0941365	0.711579545	0.899852546	0.107395721	0.048028827	16.77567624	3.68E-63	0.6 - 0.905
	ALL	8	0.5	0.9	0.805716045	0.0941365	0.711579545	0.899852546	0.107395721	0.048028827	16.77567624	3.68E-63	0.6 - 0.905
	ALL	9	0.5	0.9	0.805716045	0.0941365	0.711579545	0.899852546	0.107395721	0.048028827	16.77567624	3.68E-63	0.6 - 0.905
	ALL	10	0.5	0.9	0.805716045	0.0941365	0.711579545	0.899852546	0.107395721	0.048028827	16.77567624	3.68E-63	0.6 - 0.905
	ALL	0	0.7	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA - NA
	ALL	1	0.7	0.9	0.70791115	0.083866848	0.624044302	0.791777998	0.095679578	0.042789208	16.54415167	1.76E-61	0.595 - 0.815
	ALL	2	0.7	0.9	0.801303141	0.093877248	0.707425893	0.895180389	0.107099953	0.047896555	16.72987	7.94E-63	0.6 - 0.912
	ALL	3	0.7	0.9	0.80994885	0.094069975	0.715878874	0.904018825	0.107319826	0.047994885	16.87573254	6.79E-64	0.6 - 0.905
	ALL	4	0.7	0.9	0.80994885	0.094069975	0.715878874	0.904018825	0.107319826	0.047994885	16.87573254	6.79E-64	0.6 - 0.905
	ALL	5	0.7	0.9	0.815352455	0.096276198	0.719076256	0.911628653	0.109836798	0.049120509	16.59902283	7.08E-62	0.6 - 0.905
	ALL	6	0.7	0.9	0.815352455	0.096276198	0.719076256	0.911628653	0.109836798	0.049120509	16.59902283	7.08E-62	0.6 - 0.905
	ALL	7	0.7	0.9	0.815352455	0.096276198	0.719076256	0.911628653	0.109836798	0.049120509	16.59902283	7.08E-62	0.6 - 0.905
	ALL	8	0.7	0.9	0.815352455	0.096276198	0.719076256	0.911628653	0.109836798	0.049120509	16.59902283	7.08E-62	0.6 - 0.905
	ALL	9	0.7	0.9	0.815352455	0.096276198	0.719076256	0.911628653	0.109836798	0.049120509	16.59902283	7.08E-62	0.6 - 0.905
	ALL	10	0.7	0.9	0.815352455	0.096276198	0.719076256	0.911628653	0.109836798	0.049120509	16.59902283	7.08E-62	0.6 - 0.905
	ALL	0	0.9	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA - NA
	ALL	1	0.9	0.9	0.70791115	0.083866848	0.624044302	0.791777998	0.095679578	0.042789208	16.54415167	1.76E-61	0.595 - 0.815
	ALL	2	0.9	0.9	0.809768749	0.098964637	0.710804112	0.908733386	0.112903906	0.050492162	16.03751396	6.99E-58	0.6 - 0.912
	ALL	3	0.9	0.9	0.823818063	0.103377285	0.720440778	0.927195348	0.11793808	0.052743513	15.61932495	5.38E-55	0.6 - 0.952
	ALL	4	0.9	0.9	0.827151396	0.097849806	0.72930159	0.925001203	0.11163205	0.049923371	16.5684205	1.18E-61	0.617 - 0.952
	ALL	5	0.9	0.9	0.827151396	0.097849806	0.72930159	0.925001203	0.11163205	0.049923371	16.5684205	1.18E-61	0.617 - 0.952
	ALL	6	0.9	0.9	0.833818063	0.086919003	0.74689906	0.920737066	0.099161633	0.04434643	18.80237167	7.22E-79	0.65 - 0.952
	ALL	7	0.9	0.9	0.833818063	0.086919003	0.74689906	0.920737066	0.099161633	0.04434643	18.80237167	7.22E-79	0.65 - 0.952
	ALL	8	0.9	0.9	0.836519865	0.088017681	0.748502185	0.924537546	0.10041506	0.04490698	18.62783616	1.91E-77	0.65 - 0.952
	ALL	9	0.9	0.9	0.836519865	0.088017681	0.748502185	0.924537546	0.10041506	0.04490698	18.62783616	1.91E-77	0.65 - 0.952
	ALL	10	0.9	0.9	0.836519865	0.088017681	0.748502185	0.924537546	0.10041506	0.04490698	18.62783616	1.91E-77	0.65 - 0.952
	ALL	0	0.1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA - NA
	ALL	1	0.1	1	0.721225785	0.079252268	0.641973517	0.800478053	0.09041503	0.040434831	17.83674552	3.66E-71	0.552 - 0.81
	ALL	2	0.1	1	0.739972284	0.064290059	0.675682225	0.804262344	0.073345379	0.032801051	22.559408	1.09E-112	0.6 - 0.81
	ALL	3	0.1	1	0.745375889	0.066917878	0.678458011	0.812293768	0.076343329	0.034141775	21.83178514	1.16E-105	0.6 - 0.81
	ALL	4	0.1	1	0.745375889	0.066917878	0.678458011	0.812293768	0.076343329	0.034141775	21.83178514	1.16E-105	0.6 - 0.81
	ALL	5	0.1	1	0.745375889	0.066917878	0.678458011	0.812293768	0.076343329	0.034141775	21.83178514	1.16E-105	0.6 - 0.81
	ALL	6	0.1	1	0.745375889	0.066917878	0.678458011	0.812293768	0.076343329	0.034141775	21.83178514	1.16E-105	0.6 - 0.81
	ALL	7	0.1	1	0.745375889	0.066917878	0.678458011	0.812293768	0.076343329	0.034141775	21.83178514	1.16E-105	0.6 - 0.81
	ALL	8	0.1	1	0.745375889	0.066917878	0.678458011	0.812293768	0.076343329	0.034141775	21.83178514	1.16E-105	0.6 - 0.81
	ALL	9	0.1	1	0.745375889	0.066917878	0.678458011	0.812293768	0.076343329	0.034141775	21.83178514	1.16E-105	0.6 - 0.81
simrank	ALL	10	0.1	1	0.745375889	0.066917878	0.678458011	0.812293768	0.076343329	0.034141775	21.83178514	1.16E-105	0.6 - 0.81
	ALL	0	0.3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA - NA
	ALL	1	0.3	1	0.730764567	0.063910757	0.666853809	0.794675324	0.072912652	0.032607529	22.41091505	3.08E-111	0.6 - 0.81
	ALL	2	0.3	1	0.764288506	0.076063944	0.688224562	0.84035245	0.086777627	0.038808135	19.69402838	2.43E-86	0.6 - 0.851
	ALL	3	0.3	1	0.769692111	0.076997449	0.692694662	0.84668956	0.087842617	0.039284413	19.59281202	1.78E-85	0.6 - 0.851
	ALL	4	0.3	1	0.769692111	0.076997449	0.692694662	0.84668956	0.087842617	0.039284413	19.59281202	1.78E-85	0.6 - 0.851
	ALL	5	0.3	1	0.769692111	0.076997449	0.692694662	0.84668956	0.087842617	0.039284413	19.59281202	1.78E-85	0.6 - 0.851
	ALL	6	0.3	1	0.769692111	0.076997449	0.692694662	0.84668956	0.087842617	0.039284413	19.59281202	1.78E-85	0.6 - 0.851
	ALL	7	0.3	1	0.769692111	0.076997449	0.692694662	0.84668956	0.087842617	0.039284413	19.59281202	1.78E-85	0.6 - 0.851
	ALL	8	0.3	1	0.769692111	0.076997449	0.692694662	0.84668956	0.087842617	0.039284413	19.59281202	1.78E-85	0.6 - 0.851
	ALL	9	0.3	1	0.769692111	0.076997449	0.692694662	0.84668956	0.087842617	0.039284413	19.59281202	1.78E-85	0.6 - 0.851
	ALL	10	0.3	1	0.769692111	0.076997449	0.692694662	0.84668956	0.087842617	0.039284413	19.59281202	1.78E-85	0.6 - 0.851
	ALL	0	0.5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA - NA
	ALL	1	0.5	1	0.721225785	0.079252268	0.641973517	0.800478053	0.09041503	0.040434831	17.83674552	3.66E-71	0.552 - 0.81
	ALL	2	0.5	1	0.776986919	0.082321321	0.694665597	0.85930824	0.093916363	0.042000674	18.49939158	2.09E-76	0.6 - 0.857
	ALL	3	0.5	1	0.786443227	0.083338965	0.703104263	0.869782192	0.095077342	0.04251988	18.49589483	2.23E-76	0.6 - 0.857
	ALL	4	0.5	1	0.779776561	0.094825879	0.684950681	0.87460244	0.1081822	0.048380551	16.11756273	1.92E-58	0.567 - 0.857
	ALL	5	0.5	1	0.779776561	0.094825879	0.684950681	0.87460244	0.1081822	0.048380551	16.11756273	1.92E-58	0.567 - 0.857
	ALL	6	0.5	1	0.779776561	0.094825879	0.684950681	0.87460244	0.1081822	0.048380551	16.11756273	1.92E-58	0.567 - 0.857
	ALL	7	0.5	1	0.779776561	0.094825879	0.684950681	0.87460244	0.1081822	0.048380551	16.11756273	1.92E-58	0.567 - 0.857
